id,sex,dob,juv_fel_count,juv_misd_count,juv_other_count,compas_screening_date,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_charge_degree,is_recid,num_r_cases,max_degree,min_degree,avg_degree,med_degree,charges_recid,charges_no_recid,charges_total,charge_latest,decile_recid,decile_violence,decile_fail_to_appear,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,km_cl,db_cl,complete_cl,average_cl,ward_cl
11327,1,0.44869,0,0,0,0.93345,2,-0.00038,0.93307,0.93318,0.93307,0.55,0,0,0.6,0.0,0.31167,0.335,0,6,6,0.9117,2,3,2,0,0,1,0,0,0,1,0,2,2,2
11328,1,0.60253,0,0,0,0.94337,4,-0.0009,0.94247,0.94263,0.94244,0.6,1,2,0.6,0.0,0.45385,0.55,3,10,13,0.95421,2,1,1,1,0,0,0,0,0,1,0,2,2,2
11329,1,0.68468,0,0,0,0.93886,1,-3e-05,0.93883,0.93886,0.93883,0.85,0,0,0.85,0.0,0.3875,0.275,1,7,8,0.95525,2,3,1,0,0,1,0,0,0,1,0,2,2,2
11330,1,0.37917,0,0,0,0.93364,0,0.0,0.93364,0.93364,0.93361,0.55,0,0,0.55,0.0,0.275,0.275,0,2,2,0.93361,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11331,0,0.64632,0,0,0,0.93367,5,-0.00194,0.93173,0.93359,0.93192,0.85,1,1,0.85,0.0,0.525,0.6,6,20,26,0.96178,6,3,7,0,0,1,0,0,0,1,0,2,2,2
11332,0,0.43334,0,0,0,0.94897,0,-3e-05,0.94894,0.9493,0.94894,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.94894,8,2,6,0,0,1,0,0,0,1,0,2,2,2
11333,1,0.57931,0,0,0,0.93277,5,0.0,0.93277,0.93277,0.93274,0.85,0,0,1.0,0.0,0.6,0.6,0,13,13,0.93274,4,5,3,1,0,0,0,0,0,1,0,2,2,2
11334,1,0.67031,0,0,0,0.93405,0,0.0,0.93405,0.93405,0.93405,0.85,0,0,0.85,0.0,0.21,0.0,2,10,12,0.95361,1,2,1,1,0,0,0,0,0,1,0,2,2,2
11335,1,0.62592,0,0,0,0.93293,2,0.0,0.93293,0.93293,0.9329,1.0,1,1,1.0,0.85,0.93636,0.9,6,5,11,0.93501,9,7,3,1,0,0,0,0,0,1,0,2,2,2
11336,0,0.72661,0,0,0,0.94238,0,-5e-05,0.94233,0.94236,0.94233,0.6,1,1,0.9,0.6,0.75,0.75,3,1,4,0.95058,4,4,1,1,0,0,0,0,0,1,0,2,2,2
11337,1,0.49973,0,0,0,0.9482,1,-0.00661,0.94159,0.94763,0.94159,1.0,1,1,1.0,1.0,1.0,1.0,1,1,2,0.96009,1,1,5,0,0,0,1,0,0,1,0,2,2,2
11338,0,0.53751,0,0,0,0.93517,8,-0.00014,0.93503,0.93514,0.93503,0.85,1,1,0.85,0.0,0.45833,0.55,2,28,30,0.95664,5,1,7,0,0,1,0,0,0,1,0,2,2,2
11339,0,0.52008,0,0,0,0.93796,1,0.0,0.93796,0.93798,0.93796,0.85,1,3,0.85,0.0,0.57778,0.6,4,5,9,0.95801,4,2,2,1,0,0,0,0,0,1,0,2,2,2
11340,1,0.66679,0,0,0,0.93047,9,-3e-05,0.93044,0.93151,0.93044,0.85,1,1,0.85,0.0,0.54655,0.6,11,18,29,0.95735,9,8,7,1,0,0,0,0,0,1,0,2,2,2
11341,1,0.4682,0,0,0,0.93105,0,-3e-05,0.93102,0.93727,0.93102,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93102,1,1,1,0,0,0,1,0,0,1,0,2,2,2
11342,0,0.60045,0,1,0,0.94247,12,0.0,0.94247,0.94247,0.94148,0.85,1,1,0.9,0.0,0.53125,0.6,2,22,24,0.96197,9,2,7,1,0,0,0,0,0,1,0,2,2,2
11344,1,0.55909,0,0,0,0.94462,0,-3e-05,0.9446,0.94465,0.9446,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9446,1,1,1,0,0,0,1,0,0,1,0,2,2,2
11345,1,0.37458,0,0,0,0.93252,1,-8e-05,0.93244,0.93249,0.93244,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.92345,1,1,3,0,0,0,1,0,0,1,0,2,2,2
11346,1,0.6873,1,5,0,0.93277,8,-3e-05,0.93274,0.93277,0.93274,0.85,1,1,0.9,0.0,0.63939,0.6,15,18,33,0.95738,10,7,3,1,0,0,0,0,0,1,0,2,2,2
11347,0,0.70842,0,0,0,0.94894,2,-3e-05,0.94891,0.94984,0.94891,0.85,1,3,0.85,0.0,0.60625,0.6,3,5,8,0.95684,4,3,7,1,0,0,0,0,0,1,0,2,2,2
11348,1,0.40802,0,0,0,0.94036,1,0.0,0.94036,0.94036,0.94033,0.85,1,1,0.85,0.0,0.61429,0.6,1,6,7,0.96118,1,1,1,1,0,0,0,0,0,1,0,2,2,2
11349,1,0.65586,0,0,0,0.93301,0,-3e-05,0.93299,0.93301,0.93299,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.93299,2,2,1,1,0,0,0,0,0,1,0,2,2,2
11350,1,0.66517,0,0,0,0.94878,4,-0.0032,0.94558,0.94558,0.94673,0.85,1,2,0.85,0.0,0.4431,0.6,6,23,29,0.95877,3,2,2,1,0,0,0,0,0,1,0,2,2,2
11351,1,0.48956,0,0,0,0.94684,2,-5e-05,0.94678,0.94681,0.94678,0.55,0,0,0.55,0.0,0.33,0.55,0,5,5,0.94553,2,1,7,1,0,0,0,0,0,1,0,2,2,2
11352,1,0.76568,0,0,0,0.9467,0,-3e-05,0.94667,0.9467,0.94667,0.85,0,0,0.9,0.55,0.76667,0.85,0,3,3,0.94667,8,7,8,1,0,0,0,0,0,1,0,2,2,2
11353,0,0.5904,0,0,0,0.95006,1,-3e-05,0.95003,0.95022,0.95003,0.85,1,1,0.85,0.0,0.51429,0.55,3,4,7,0.95782,2,2,2,1,0,0,0,0,0,1,0,2,2,2
11354,1,0.47361,0,0,1,0.9405,19,0.0,0.9405,0.94203,0.94047,0.6,1,1,1.0,0.0,0.63158,0.6,1,37,38,0.94902,5,3,3,1,0,0,0,0,0,1,0,2,2,2
11355,1,0.51623,0,0,0,0.94053,1,-0.00899,0.93154,0.93154,0.93151,0.85,0,0,0.85,0.6,0.81429,0.85,0,14,14,0.92941,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11356,1,0.72481,0,0,0,0.94919,6,-3e-05,0.94916,0.94919,0.94913,0.85,1,2,0.85,0.0,0.46765,0.55,3,14,17,0.95653,4,4,2,1,0,0,0,0,0,1,0,2,2,2
11357,1,0.4473,0,0,0,0.93066,0,0.0,0.93066,0.93069,0.93066,0.6,0,0,0.6,0.4,0.46667,0.4,0,3,3,0.93066,1,1,8,0,0,1,0,0,0,1,0,2,2,2
11358,0,0.6808,0,0,0,0.93921,7,-3e-05,0.93919,0.93921,0.93919,0.85,1,1,0.85,0.0,0.52143,0.55,5,9,14,0.94678,6,6,4,1,0,0,0,0,0,1,0,2,2,2
11359,0,0.73323,0,0,0,0.93807,1,-3e-05,0.93804,0.93807,0.93804,0.9,0,0,0.9,0.55,0.68333,0.6,0,3,3,0.9346,7,7,1,1,0,0,0,0,0,1,0,2,2,2
11360,1,0.72648,0,0,0,0.93946,0,-3e-05,0.93943,0.93946,0.93943,0.85,0,0,0.85,0.6,0.68333,0.6,0,3,3,0.93943,5,4,1,0,0,0,1,0,0,1,0,2,2,2
11361,1,0.59119,0,0,0,0.9308,14,-3e-05,0.93077,0.93113,0.93077,0.6,1,4,0.9,0.0,0.40831,0.55,9,50,59,0.95137,7,7,6,1,0,0,0,0,0,1,0,2,2,2
11362,1,0.67536,0,0,0,0.93315,8,-3e-05,0.93312,0.93905,0.93312,0.85,0,0,0.9,0.0,0.41522,0.55,0,23,23,0.93312,4,3,2,1,0,0,0,0,0,1,0,2,2,2
11363,1,0.57906,0,0,0,0.94345,12,-0.00022,0.94323,0.94345,0.9432,0.85,0,0,1.0,0.0,0.62297,0.85,3,34,37,0.95531,9,3,5,1,0,0,0,0,0,1,0,2,2,2
11364,1,0.41971,0,0,0,0.94604,6,-0.00033,0.94572,0.94574,0.94572,0.85,1,1,0.9,0.0,0.43824,0.55,2,15,17,0.95208,2,1,2,0,0,1,0,0,0,1,0,2,2,2
11365,1,0.72711,0,0,0,0.93361,0,-3e-05,0.93359,0.93364,0.93359,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.93359,9,9,3,1,0,0,0,0,0,1,0,2,2,2
11366,1,0.45462,0,0,0,0.93301,1,0.0,0.93301,0.93301,0.89457,0.4,0,0,0.85,0.4,0.625,0.625,0,2,2,0.86316,5,2,5,0,0,1,0,0,0,1,0,2,2,2
11367,1,0.39927,0,0,0,0.93954,0,-3e-05,0.93951,0.93954,0.93951,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.93951,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11368,1,0.72921,0,0,0,0.93025,4,0.0,0.93025,0.93143,0.93023,0.9,1,1,0.9,0.0,0.234,0.0,2,23,25,0.94165,8,7,1,1,0,0,0,0,0,1,0,2,2,2
11369,1,0.71686,0,1,0,0.94834,8,-0.00049,0.94785,0.94951,0.94785,1.0,1,1,1.0,0.55,0.72273,0.6,1,10,11,0.95063,10,10,2,1,0,0,0,0,0,1,0,2,2,2
11370,1,0.57688,0,1,0,0.93943,8,-0.00464,0.93479,0.93943,0.93479,0.85,1,2,1.0,0.0,0.41379,0.55,2,27,29,0.94309,8,5,5,1,0,0,0,0,0,1,0,2,2,2
11371,1,0.51579,0,0,0,0.94481,0,-3e-05,0.94479,0.94528,0.94479,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94479,3,1,7,1,0,0,0,0,0,1,0,2,2,2
11372,0,0.46738,0,0,0,0.93962,0,-3e-05,0.9396,0.9396,0.93957,0.6,0,0,0.6,0.0,0.3,0.3,0,4,4,0.93957,3,1,7,0,0,1,0,0,0,1,0,2,2,2
11373,1,0.69438,0,0,0,0.94856,1,-3e-05,0.94853,0.94856,0.94853,0.85,1,1,0.85,0.0,0.54,0.6,1,4,5,0.95017,9,8,1,1,0,0,0,0,0,1,0,2,2,2
11374,0,0.58032,0,0,0,0.93156,25,-3e-05,0.93154,0.93686,0.93154,0.55,0,0,0.9,0.0,0.61212,0.6,0,66,66,0.93154,10,10,9,1,0,0,0,0,0,1,-1,2,2,2
11375,1,0.73238,0,0,0,0.94173,0,-3e-05,0.9417,0.94173,0.9417,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.9417,2,4,1,0,0,1,0,0,0,1,0,2,2,2
11376,1,0.74735,0,0,1,0.94039,1,-0.00178,0.93861,0.94039,0.93861,0.9,1,1,0.9,0.07,0.52333,0.6,1,2,3,0.96047,6,6,5,1,0,0,0,0,0,1,0,2,2,2
11378,1,0.60543,0,0,0,0.94733,2,0.0,0.94733,0.94736,0.94733,0.85,0,0,0.85,0.0,0.51,0.55,0,5,5,0.94733,2,3,1,0,0,1,0,0,0,1,0,2,2,2
11379,1,0.65717,0,0,0,0.94282,0,-3e-05,0.94279,0.94282,0.94279,0.6,0,0,0.6,0.0,0.075,0.0,2,6,8,0.9502,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11380,1,0.74754,2,2,1,0.93665,4,0.0,0.93665,0.93665,0.92427,0.9,0,0,1.0,0.0,0.33333,0.0,0,9,9,0.92214,8,7,1,0,0,0,1,0,0,1,0,2,2,2
11381,1,0.58906,0,0,0,0.93148,0,0.0,0.93148,0.93148,0.93148,0.85,1,2,0.85,0.55,0.6375,0.575,3,1,4,0.93848,8,5,3,1,0,0,0,0,0,1,0,2,2,2
11382,0,0.53142,0,0,0,0.94031,2,-0.00287,0.93744,0.93747,0.93744,1.0,0,0,1.0,0.0,0.14545,0.0,1,10,11,0.94206,1,1,2,0,0,0,0,0,1,1,0,2,2,2
11383,0,0.66987,0,0,0,0.94517,0,-3e-05,0.94514,0.94522,0.94514,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94514,5,4,4,1,0,0,0,0,0,1,0,2,2,2
11384,0,0.54926,0,0,0,0.94181,1,-0.00019,0.94162,0.9417,0.94162,0.85,0,0,0.85,0.0,0.17857,0.0,1,6,7,0.94875,1,1,1,0,0,0,0,0,1,1,0,2,2,2
11385,1,0.59406,1,0,0,0.93867,11,-3e-05,0.93864,0.93867,0.89427,0.85,1,3,0.9,0.0,0.42973,0.6,11,26,37,0.94572,7,7,5,1,0,0,0,0,0,1,0,2,2,2
11386,1,0.694,0,0,0,0.93192,5,-3e-05,0.93189,0.93192,0.93189,0.55,1,2,0.85,0.0,0.39687,0.55,4,12,16,0.94184,7,4,1,0,0,1,0,0,0,1,0,2,2,2
11387,1,0.63499,0,1,0,0.93602,17,-3e-05,0.93599,0.93749,0.93602,0.85,1,2,1.0,0.0,0.66184,0.85,2,36,38,0.94542,7,4,2,0,0,1,0,0,0,1,0,2,2,2
11388,1,0.57166,1,0,0,0.93364,12,-3e-05,0.93361,0.93367,0.93361,0.9,0,0,0.9,0.0,0.64878,0.85,1,40,41,0.93845,6,6,6,1,0,0,0,0,0,1,0,2,2,2
11389,1,0.71998,0,0,0,0.93905,0,-3e-05,0.93902,0.93919,0.93902,0.85,0,0,0.85,0.0,0.35,0.275,0,4,4,0.93902,2,3,2,0,0,0,1,0,0,1,0,2,2,2
11390,1,0.7206,0,0,0,0.93656,4,-3e-05,0.93654,0.93962,0.93654,0.85,0,0,0.9,0.0,0.60357,0.55,0,14,14,0.93654,4,5,7,1,0,0,0,0,0,1,0,2,2,2
11391,1,0.51213,0,0,0,0.93796,4,-3e-05,0.93793,0.9382,0.93793,0.85,1,2,0.9,0.0,0.61667,0.6,9,9,18,0.9399,4,1,3,0,0,1,0,0,0,1,0,2,2,2
11392,0,0.68596,0,0,0,0.94992,0,-3e-05,0.9499,0.95055,0.9499,0.9,1,2,0.9,0.0,0.6,0.85,4,1,5,0.95555,6,3,6,0,0,1,0,0,0,1,0,2,2,2
11393,1,0.63091,0,0,0,0.94981,4,-3e-05,0.94979,0.95047,0.94979,0.85,1,2,0.85,0.0,0.60556,0.85,3,6,9,0.95266,3,4,3,1,0,0,0,0,0,1,0,2,2,2
11394,1,0.72006,0,0,0,0.94359,3,0.0,0.94359,0.94367,0.94359,0.85,0,0,0.9,0.0,0.38333,0.55,0,18,18,0.94359,9,10,9,1,0,0,0,0,0,1,0,2,2,2
11395,1,0.75404,0,0,0,0.93621,0,-3e-05,0.93618,0.93621,0.93618,0.85,1,2,0.85,0.6,0.725,0.725,5,1,6,0.94282,10,9,2,1,0,0,0,0,0,1,0,2,2,2
11396,1,0.54691,1,1,3,0.93044,28,-3e-05,0.93042,0.93047,0.93042,0.9,0,0,0.9,0.0,0.44215,0.55,0,65,65,0.93039,7,6,6,0,0,1,0,0,0,1,-1,2,2,2
11398,1,0.67342,0,0,0,0.93154,6,-3e-05,0.93151,0.94132,0.93151,0.85,0,0,0.9,0.0,0.7,0.85,0,9,9,0.93124,8,9,3,1,0,0,0,0,0,1,0,2,2,2
11399,1,0.58428,0,0,0,0.94241,11,0.0,0.94241,0.94244,0.94241,0.85,1,1,1.0,0.0,0.61964,0.6,7,21,28,0.95219,3,5,4,1,0,0,0,0,0,1,0,2,2,2
11400,1,0.67146,0,0,0,0.93992,6,-3e-05,0.9399,0.9408,0.9399,0.85,0,0,0.9,0.0,0.348,0.4,1,24,25,0.94331,6,3,3,1,0,0,0,0,0,1,0,2,2,2
11401,1,0.55863,0,0,0,0.93421,0,-3e-05,0.93419,0.93421,0.93419,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93419,1,1,2,0,1,0,0,0,0,1,0,2,2,2
11402,1,0.4473,0,0,0,0.94277,0,-3e-05,0.94274,0.94277,0.94274,0.85,0,0,0.85,0.6,0.67143,0.6,0,7,7,0.94274,3,1,5,0,0,1,0,0,0,1,0,2,2,2
11404,1,0.72842,0,0,0,0.93096,4,-3e-05,0.93094,0.93099,0.93094,0.85,1,1,0.9,0.0,0.63,0.85,3,7,10,0.9529,7,6,2,1,0,0,0,0,0,1,0,2,2,2
11405,1,0.64673,0,0,0,0.94339,10,-3e-05,0.94337,0.94339,0.94337,0.9,1,1,0.9,0.0,0.53333,0.55,1,29,30,0.9464,6,6,5,1,0,0,0,0,0,1,0,2,2,2
11406,1,0.7474,0,0,0,0.94206,0,0.0,0.94206,0.94206,0.94203,0.85,0,0,1.0,0.85,0.925,0.925,0,2,2,0.94203,10,8,4,0,0,1,0,0,0,1,0,2,2,2
11407,1,0.7273,1,0,2,0.93055,2,0.00481,0.93536,0.93572,0.92845,0.85,1,1,1.0,0.0,0.322,0.0,9,16,25,0.96025,7,9,3,1,0,0,0,0,0,1,0,2,2,2
11408,0,0.52595,0,0,0,0.93943,7,0.0,0.93943,0.93943,0.927,0.85,0,0,1.0,0.0,0.51739,0.6,0,23,23,0.90531,7,2,4,0,0,1,0,0,0,1,0,2,2,2
11409,0,0.55303,0,0,0,0.93187,5,-0.00036,0.93151,0.93187,0.93151,0.6,1,1,0.85,0.0,0.65455,0.6,2,9,11,0.96009,3,1,7,0,0,1,0,0,0,1,0,2,2,2
11410,1,0.73309,0,0,0,0.94583,0,-5e-05,0.94577,0.9458,0.94574,0.85,0,0,0.85,0.0,0.425,0.425,1,1,2,0.94602,2,4,5,0,0,1,0,0,0,1,0,2,2,2
11411,1,0.69861,0,0,0,0.93036,0,0.0,0.93036,0.93039,0.93036,0.6,0,0,0.6,0.0,0.2,0.0,0,3,3,0.93036,3,3,4,0,0,1,0,0,0,1,0,2,2,2
11412,1,0.75421,0,0,2,0.94602,0,0.0,0.94602,0.94602,0.94602,0.85,0,0,0.85,0.0,0.11136,0.0,6,16,22,0.96033,2,5,1,0,0,0,1,0,0,1,0,2,2,2
11413,1,0.71345,0,0,0,0.9302,2,0.0,0.9302,0.9302,0.93017,0.85,1,1,0.85,0.0,0.57273,0.6,3,8,11,0.94681,6,5,1,1,0,0,0,0,0,1,0,2,2,2
11414,1,0.46845,1,0,0,0.94913,14,0.0,0.94913,0.94913,0.94913,0.85,0,0,0.9,0.0,0.43625,0.55,0,40,40,0.94913,6,3,5,1,0,0,0,0,0,1,0,2,2,2
11415,1,0.29404,0,0,0,0.94828,0,-3e-05,0.94826,0.94927,0.94828,1.0,0,0,1.0,0.0,0.37,0.0,0,5,5,0.94828,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11416,1,0.72498,0,0,1,0.93749,0,-3e-05,0.93747,0.93749,0.93747,0.85,1,2,0.9,0.0,0.15526,0.0,3,16,19,0.93992,2,4,1,0,0,0,0,0,1,1,0,2,2,2
11417,1,0.47101,0,0,0,0.93801,12,-0.00049,0.93752,0.93755,0.93752,0.85,1,2,0.9,0.0,0.49082,0.6,6,43,49,0.95009,4,2,7,0,0,1,0,0,0,1,0,2,2,2
11418,0,0.59756,0,0,0,0.9376,3,-3e-05,0.93758,0.9387,0.93758,0.6,1,2,0.9,0.0,0.475,0.575,3,11,14,0.95965,3,2,3,0,0,1,0,0,0,1,0,2,2,2
11419,1,0.55805,0,0,0,0.93389,14,0.0,0.93389,0.93389,0.90201,0.85,0,0,0.9,0.0,0.73333,0.85,0,27,27,0.9326,4,2,1,1,0,0,0,0,0,1,0,2,2,2
11420,1,0.4423,0,0,0,0.9382,0,-3e-05,0.93818,0.9382,0.93818,0.55,0,0,0.6,0.0,0.14375,0.0,0,8,8,0.93818,1,1,1,0,0,0,0,0,1,1,0,2,2,2
11421,1,0.74098,0,0,0,0.94214,0,-3e-05,0.94211,0.94214,0.94211,0.85,0,0,0.85,0.6,0.76667,0.85,0,3,3,0.94211,3,5,1,0,0,1,0,0,0,1,0,2,2,2
11422,0,0.61485,0,0,0,0.94553,5,-3e-05,0.9455,0.94566,0.9455,0.6,0,0,0.85,0.0,0.51552,0.6,0,29,29,0.9455,6,4,4,0,0,0,1,0,0,1,0,2,2,2
11423,1,0.74689,0,0,0,0.93878,1,-3e-05,0.93875,0.93878,0.93875,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93845,2,5,1,0,0,0,1,0,0,1,0,2,2,2
11424,1,0.64982,0,0,0,0.93416,1,-3e-05,0.93413,0.93416,0.93413,0.85,0,0,0.85,0.0,0.28333,0.0,0,6,6,0.93413,7,4,2,0,0,1,0,0,0,1,0,2,2,2
11425,1,0.63154,0,0,0,0.9396,3,-0.0015,0.93809,0.93839,0.93809,0.6,0,0,0.6,0.0,0.45,0.6,0,4,4,0.93809,2,2,3,1,0,0,0,0,0,1,0,2,2,2
11426,1,0.49852,0,0,0,0.94738,1,-0.00063,0.94675,0.94678,0.94675,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94675,5,1,9,0,0,1,0,0,0,1,0,2,2,2
11427,1,0.43689,0,0,0,0.94744,4,0.0,0.94744,0.94744,0.90632,0.6,0,0,1.0,0.0,0.60769,0.85,0,13,13,0.90632,3,4,6,1,0,0,0,0,0,1,0,2,2,2
11428,1,0.7529,0,2,5,0.9396,2,-0.00011,0.93949,0.93957,0.93219,0.6,0,0,0.6,0.0,0.07391,0.0,6,17,23,0.95899,7,8,1,0,0,0,1,0,0,1,0,2,2,2
11429,1,0.56893,2,0,0,0.93938,4,-3e-05,0.93935,0.94047,0.93935,0.6,1,2,1.0,0.0,0.775,0.875,2,12,14,0.94285,5,4,2,1,0,0,0,0,0,1,0,2,2,2
11430,1,0.65782,0,0,0,0.94569,0,-3e-05,0.94566,0.94569,0.94566,0.85,1,1,0.85,0.0,0.14375,0.0,2,14,16,0.96189,4,3,1,1,0,0,0,0,0,1,0,2,2,2
11431,0,0.62911,0,0,0,0.93214,1,-0.00109,0.93105,0.93159,0.93102,0.85,0,0,0.85,0.0,0.10625,0.0,3,5,8,0.93618,3,1,6,0,0,1,0,0,0,1,0,2,2,2
11432,1,0.60409,1,0,0,0.9476,8,-0.00494,0.94266,0.94705,0.94266,1.0,0,0,1.0,0.0,0.37414,0.0,0,29,29,0.94247,8,6,6,1,0,0,0,0,0,1,0,2,2,2
11433,1,0.58215,0,0,0,0.93151,0,-3e-05,0.93148,0.93154,0.93148,0.6,0,0,0.6,0.0,0.06667,0.0,6,3,9,0.9576,1,1,1,1,0,0,0,0,0,1,0,2,2,2
11434,1,0.69274,0,0,0,0.9317,1,-0.0006,0.9311,0.9311,0.93107,0.6,0,0,0.6,0.0,0.3,0.3,0,4,4,0.93107,2,2,1,0,0,0,1,0,0,1,0,2,2,2
11435,1,0.66004,0,0,0,0.9387,7,-3e-05,0.93867,0.9388,0.93867,0.85,1,1,0.9,0.0,0.61458,0.6,4,20,24,0.94615,10,7,7,1,0,0,0,0,0,1,0,2,2,2
11436,0,0.64755,0,0,0,0.9334,0,-3e-05,0.93337,0.9334,0.93337,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93337,1,1,2,0,0,0,0,0,1,1,0,2,2,2
11437,0,0.42995,0,0,0,0.93293,0,-3e-05,0.9329,0.9329,0.93288,0.6,0,0,0.6,0.0,0.3,0.3,0,4,4,0.93288,1,1,1,0,0,1,0,0,0,1,0,2,2,2
11438,1,0.28,0,0,0,0.93189,1,0.0,0.93189,0.93189,0.92673,0.9,0,0,0.9,0.0,0.38571,0.4,1,6,7,0.94255,4,3,3,1,0,0,0,0,0,1,0,2,2,2
11439,1,0.69462,0,0,0,0.93801,0,-3e-05,0.93798,0.93804,0.93798,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93798,9,7,1,0,0,1,0,0,0,1,0,2,2,2
11440,1,0.42785,0,0,0,0.94337,5,-0.00093,0.94244,0.94277,0.94241,0.6,0,0,0.9,0.0,0.5625,0.85,0,12,12,0.94241,2,3,7,0,0,1,0,0,0,1,0,2,2,2
11441,1,0.65034,0,0,0,0.9438,1,-0.00115,0.94266,0.9438,0.91088,0.6,0,0,0.6,0.0,0.3,0.3,0,2,2,0.91088,5,4,3,0,0,0,1,0,0,1,0,2,2,2
11443,1,0.71156,0,0,0,0.94744,0,-3e-05,0.94741,0.94744,0.94741,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94741,4,5,2,0,0,1,0,0,0,1,0,2,2,2
11444,1,0.62299,3,2,0,0.9323,10,0.0,0.9323,0.9335,0.9323,0.6,1,1,1.0,0.0,0.50441,0.6,9,25,34,0.95782,8,4,5,1,0,0,0,0,0,1,0,2,2,2
11445,0,0.68025,0,0,0,0.94823,4,-5e-05,0.94818,0.94823,0.94818,0.6,1,2,0.6,0.0,0.31389,0.55,5,13,18,0.95129,6,5,2,1,0,0,0,0,0,1,0,2,2,2
11446,0,0.50825,0,0,0,0.94268,4,-0.00076,0.94192,0.94268,0.94192,0.9,0,0,0.9,0.0,0.40909,0.55,1,10,11,0.95211,1,1,4,1,0,0,0,0,0,1,0,2,2,2
11447,1,0.4788,0,0,0,0.94738,10,-0.00022,0.94716,0.94727,0.94716,0.85,0,0,0.85,0.0,0.71562,0.85,0,16,16,0.94716,6,1,3,0,0,1,0,0,0,1,0,2,2,2
11448,1,0.64859,0,0,0,0.93815,0,-3e-05,0.93812,0.93815,0.93812,0.6,0,0,0.6,0.0,0.24,0.0,0,5,5,0.93812,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11449,1,0.54153,0,0,0,0.93749,0,0.0,0.93749,0.93752,0.93749,0.6,0,0,0.6,0.0,0.075,0.0,6,2,8,0.94085,6,4,3,1,0,0,0,0,0,1,0,2,2,2
11450,1,0.48432,0,0,0,0.93255,2,-3e-05,0.93252,0.93255,0.93252,0.85,1,1,1.0,0.0,0.58889,0.85,2,16,18,0.94203,3,2,2,1,0,0,0,0,0,1,0,2,2,2
11451,1,0.57868,0,0,0,0.93083,0,-3e-05,0.9308,0.93083,0.9308,0.85,0,0,0.85,0.0,0.48333,0.6,0,3,3,0.9308,4,3,4,0,0,1,0,0,0,1,0,2,2,2
11452,0,0.65892,0,0,0,0.94736,0,-3e-05,0.94733,0.94736,0.94733,0.55,0,0,0.6,0.55,0.575,0.575,0,2,2,0.94733,3,2,1,0,0,1,0,0,0,1,0,2,2,2
11453,0,0.71588,0,0,0,0.94033,2,-3e-05,0.94031,0.94058,0.94031,0.85,0,0,0.85,0.85,0.85,0.85,0,3,3,0.93951,5,3,1,1,0,0,0,0,0,1,0,2,2,2
11454,1,0.4037,0,0,0,0.94828,8,-3e-05,0.94826,0.94894,0.94826,0.85,0,0,0.85,0.0,0.58214,0.6,0,14,14,0.94826,7,1,7,0,0,1,0,0,0,1,0,2,2,2
11455,0,0.44512,0,0,0,0.93992,0,-3e-05,0.9399,0.93992,0.9399,0.6,0,0,0.6,0.0,0.12857,0.0,1,13,14,0.94476,1,1,3,0,0,1,0,0,0,1,0,2,2,2
11456,1,0.59018,0,0,0,0.94451,12,0.0,0.94451,0.94451,0.94451,0.85,0,0,0.85,0.0,0.30135,0.55,0,37,37,0.94451,3,2,2,0,0,1,0,0,0,1,0,2,2,2
11457,1,0.53907,0,0,0,0.9337,4,0.0,0.9337,0.93935,0.9337,0.85,0,0,0.9,0.0,0.51111,0.55,0,9,9,0.92184,6,3,7,0,0,1,0,0,0,1,0,2,2,2
11458,1,0.58862,0,0,0,0.93372,8,0.0,0.93372,0.93375,0.93372,0.6,1,2,0.9,0.0,0.47105,0.55,3,16,19,0.93591,3,3,1,1,0,0,0,0,0,1,0,2,2,2
11459,1,0.58147,0,0,0,0.94421,4,0.0,0.94421,0.94421,0.94421,0.85,1,2,1.0,0.0,0.45185,0.6,10,17,27,0.95951,5,1,3,1,0,0,0,0,0,1,0,2,2,2
